date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,latitude,longitude,line_name,month,time_range
43725,05:52,Tuesday,KIPLING STATION,SUG,6,12,E,BD,5024,Graffiti / Scratchiti,43.3814,-79.321,Bloor Danforth,September,5-9AM
43725,07:28,Tuesday,MUSEUM STATION,MUI,12,14,S,YU,5616,Injured or ill Customer (On Train) - Transported,43.4002,-79.2337,Yonge University Spadina,September,5-9AM
43725,07:49,Tuesday,ST PATRICK STATION,MUSC,3,5,S,YU,5601,Miscellaneous Speed Control,43.3917,-79.2318,Yonge University Spadina,September,5-9AM
43725,08:40,Tuesday,FINCH STATION,MUTO,3,5,S,YU,5411,Misc. Transportation Other - Employee Non-Chargeable,43.7814,-79.415,Yonge University Spadina,September,5-9AM
43725,08:42,Tuesday,FINCH STATION,MUTO,3,5,S,YU,5726,Misc. Transportation Other - Employee Non-Chargeable,43.7814,-79.415,Yonge University Spadina,September,5-9AM
43725,08:55,Tuesday,ST PATRICK STATION,TUATC,4,6,N,YU,5686,ATC Operator Related,43.3917,-79.2318,Yonge University Spadina,September,5-9AM
43725,09:31,Tuesday,QUEEN STATION,MUTO,7,9,N,YU,5391,Misc. Transportation Other - Employee Non-Chargeable,43.3909,-79.2245,Yonge University Spadina,September,9AM-12PM
43725,11:49,Tuesday,ST PATRICK STATION,EUATC,4,7,N,YU,5686,ATC RC&S Equipment,43.3917,-79.2318,Yonge University Spadina,September,9AM-12PM
43725,12:01,Tuesday,QUEEN'S PARK STATION,EUATC,15,18,N,YU,5686,ATC RC&S Equipment,43.3936,-79.2326,Yonge University Spadina,September,12-3PM
43725,12:07,Tuesday,PAPE STATION,MUDD,4,7,W,BD,5195,Door Problems - Debris Related,43.4048,-79.2042,Bloor Danforth,September,12-3PM
43725,13:08,Tuesday,DUNDAS WEST STATION,MUPAA,4,7,E,BD,5213,Passenger Assistance Alarm Activated - No Trouble Found,43.3925,-79.27105,Bloor Danforth,September,12-3PM
43725,13:22,Tuesday,GLENCAIRN STATION,MUATC,4,7,N,YU,6001,ATC Project,43.4232,79.2627,Yonge University Spadina,September,12-3PM
43725,14:53,Tuesday,FINCH WEST STATION,TUO,3,6,S,YU,6111,Transportation Department - Other,43.465,-79.2453,Yonge University Spadina,September,12-3PM
43726,06:16,Wednesday,KENNEDY BD STATION,EUBO,3,7,W,BD,5030,Body,43.4357,-79.1549,Bloor Danforth,September,5-9AM
43726,06:16,Wednesday,SHEPPARD WEST STATION,MUATC,6,10,N,YU,6021,ATC Project,43.7497,-79.4619,Yonge University Spadina,September,5-9AM
43726,07:50,Wednesday,KIPLING STATION,MUO,3,5,E,BD,5278,Miscellaneous Other,43.3814,-79.321,Bloor Danforth,September,5-9AM
43726,08:18,Wednesday,NORTH YORK CTR STATION,EUDO,3,5,S,YU,5621,Door Problems - Faulty Equipment,43.7615,-79.4111,Yonge University Spadina,September,5-9AM
43726,12:13,Wednesday,ROYAL YORK STATION,MUI,12,15,E,BD,5351,Injured or ill Customer (On Train) - Transported,43.3853,-79.3041,Bloor Danforth,September,12-3PM
43726,14:14,Wednesday,YONGE BLOOR YUS STATION,PUTIJ,5,9,S,YU,6001,Insulated Joint Related Problem,43.4016,-79.2309,Yonge University Spadina,September,12-3PM
43726,15:36,Wednesday,HIGHWAY 407 STATION,TUATC,5,8,N,YU,5851,ATC Operator Related,43.4739,-79.3139,Yonge University Spadina,September,3-6PM
43726,15:51,Wednesday,SHEPPARD-YONGE SHP STATION,EUBO,5,10,E,SHP,6171,Body,43.7614°,-79.4105,Sheppard,September,3-6PM
43726,15:59,Wednesday,VAUGHAN MC STATION,TUATC,8,11,N,YU,6131,ATC Operator Related,43.4739,-79.3139,Yonge University Spadina,September,3-6PM
43726,16:50,Wednesday,ST CLAIR STATION,MUI,8,10,S,YU,6001,Injured or ill Customer (On Train) - Transported,43.4116,-79.2335,Yonge University Spadina,September,3-6PM
43726,18:01,Wednesday,JANE STATION,MUSC,9,11,E,BD,5050,Miscellaneous Speed Control,43.3859,-79.2902,Bloor Danforth,September,6-9PM
43726,18:38,Wednesday,UNION STATION,TUMVS,3,5,N,YU,6611,Operator Violated Signal,43.6453,-79.3806,Yonge University Spadina,September,6-9PM
43726,20:40,Wednesday,WOODBINE STATION,MUIR,3,6,W,BD,5126,Injured or ill Customer (On Train) - Medical Aid Refused,43.4111,-79.1846,Bloor Danforth,September,6-9PM
43726,22:10,Wednesday,NORTH YORK CTR STATION,MUIR,10,15,N,YU,5531,Injured or ill Customer (On Train) - Medical Aid Refused,43.7615,-79.4111,Yonge University Spadina,September,9PM-1:30AM
43726,23:01,Wednesday,YORK UNIVERSITY STATIO,MUATC,3,8,S,YU,5976,ATC Project,43.7739,-79.4998,Yonge University Spadina,September,9PM-1:30AM
43727,00:31,Thursday,MCCOWAN STATION,MRTO,11,16,S,SRT,3013,Timeout,43.4629,-79.1506,Scarborough Rail Transit,September,9PM-1:30AM
43727,00:42,Thursday,VAUGHAN MC STATION,MUTO,5,10,S,YU,5511,Misc. Transportation Other - Employee Non-Chargeable,43.4739,-79.3139,Yonge University Spadina,September,9PM-1:30AM
43727,00:44,Thursday,LAWRENCE STATION,PUTWZ,13,18,N,YU,5636,Work Zone Problems - Track,43.433,-79.248,Yonge University Spadina,September,9PM-1:30AM
43727,01:17,Thursday,VAUGHAN MC STATION,EUYRD,5,10,S,YU,5951,Yard/Carhouse Related Problems,43.4739,-79.3139,Yonge University Spadina,September,9PM-1:30AM
43727,05:43,Thursday,FINCH STATION,TUO,3,5,S,YU,5871,Transportation Department - Other,43.7814,-79.415,Yonge University Spadina,September,5-9AM
43727,05:54,Thursday,YORK MILLS STATION,EUSC,3,6,S,YU,5886,Speed Control Equipment  ,43.7449,-79.4067,Yonge University Spadina,September,5-9AM
43727,05:58,Thursday,LAWRENCE STATION,EUSC,3,6,S,YU,5886,Speed Control Equipment  ,43.433,-79.248,Yonge University Spadina,September,5-9AM
43727,06:30,Thursday,WILSON STATION,MUO,3,5,S,YU,5671,Miscellaneous Other,43°44?03,-79.27,Yonge University Spadina,September,5-9AM
43727,07:18,Thursday,DUNDAS STATION,TUO,3,5,N,YU,5481,Transportation Department - Other,43.6563,-79.3805,Yonge University Spadina,September,5-9AM
43727,07:20,Thursday,WILSON STATION,MUATC,3,5,S,YU,5991,ATC Project,43°44?03,-79.27,Yonge University Spadina,September,5-9AM
43727,07:33,Thursday,SHEPPARD WEST STATION,EUDO,3,5,S,YU,5676,Door Problems - Faulty Equipment,43.7497,-79.4619,Yonge University Spadina,September,5-9AM
43727,08:39,Thursday,BATHURST STATION,MUD,3,5,E,BD,5201,Door Problems - Passenger Related,43.3958,-79.244,Bloor Danforth,September,5-9AM
43727,08:43,Thursday,KENNEDY SRT STATION,MRUI,12,17,N,SRT,3014,Injured or ill Customer (On Train) - Transported,43.7325,-79.2636,Scarborough Rail Transit,September,5-9AM
43727,11:12,Thursday,QUEEN'S PARK STATION,EUATC,15,18,N,YU,5681,ATC RC&S Equipment,43.3936,-79.2326,Yonge University Spadina,September,9AM-12PM
43727,12:29,Thursday,EGLINTON STATION,TUCC,9,12,S,YU,5786,Transit Control Related Problems,43.4221,-79.2354,Yonge University Spadina,September,12-3PM
43727,13:07,Thursday,HIGHWAY 407 STATION,MUIR,10,13,N,YU,5381,Injured or ill Customer (On Train) - Medical Aid Refused,43.4739,-79.3139,Yonge University Spadina,September,12-3PM
43727,15:20,Thursday,WOODBINE STATION,SUUT,8,11,E,BD,5245,Unauthorized at Track Level,43.4111,-79.1846,Bloor Danforth,September,3-6PM
43727,15:27,Thursday,DAVISVILLE STATION,SUUT,6,9,N,YU,5411,Unauthorized at Track Level,43.4152,-79.235,Yonge University Spadina,September,3-6PM
43727,15:49,Thursday,COXWELL STATION,PUSTC,5,8,W,BD,5227,Signals - Track Circuit Problems,43.4103,-79.1923,Bloor Danforth,September,3-6PM
43727,17:05,Thursday,DAVISVILLE STATION,MUPAA,3,5,N,YU,5616,Passenger Assistance Alarm Activated - No Trouble Found,43.4152,-79.235,Yonge University Spadina,September,3-6PM
43727,17:11,Thursday,WARDEN STATION,MUD,3,5,W,BD,5234,Door Problems - Passenger Related,43.4241,-79.1647,Bloor Danforth,September,3-6PM
43727,17:30,Thursday,YONGE BLOOR YUS STATION,MUIR,4,6,N,YU,6006,Injured or ill Customer (On Train) - Medical Aid Refused,43.4016,-79.2309,Yonge University Spadina,September,3-6PM
43727,17:42,Thursday,MUSEUM STATION,EUDO,3,5,S,YU,5401,Door Problems - Faulty Equipment,43.4002,-79.2337,Yonge University Spadina,September,3-6PM
43727,18:39,Thursday,KING STATION,MUPAA,5,7,N,YU,5481,Passenger Assistance Alarm Activated - No Trouble Found,43.3857,-79.224,Yonge University Spadina,September,6-9PM
43727,19:24,Thursday,BATHURST STATION,SUDP,4,7,W,BD,5333,Disorderly Patron,43.3958,-79.244,Bloor Danforth,September,6-9PM
43727,21:05,Thursday,EGLINTON STATION,EUNT,4,7,N,YU,5716,Equipment - No Trouble Found,43.4221,-79.2354,Yonge University Spadina,September,9PM-1:30AM
43727,22:12,Thursday,COLLEGE STATION,MUPAA,4,9,N,YU,5676,Passenger Assistance Alarm Activated - No Trouble Found,43.3941,-79.2259,Yonge University Spadina,September,9PM-1:30AM
43727,22:16,Thursday,ST CLAIR STATION,MUPAA,4,9,N,YU,5391,Passenger Assistance Alarm Activated - No Trouble Found,43.4116,-79.2335,Yonge University Spadina,September,9PM-1:30AM
43727,23:12,Thursday,YORK UNIVERSITY STATIO,EUBK,5,10,S,YU,5976,Brakes,43.7739,-79.4998,Yonge University Spadina,September,9PM-1:30AM
43728,02:00,Friday,YORK MILLS STATION,SUUT,11,16,N,YU,6086,Unauthorized at Track Level,43.7449,-79.4067,Yonge University Spadina,September,9PM-1:30AM
43728,05:31,Friday,FINCH STATION,TUCC,4,0,S,YU,6081,Transit Control Related Problems,43.7814,-79.415,Yonge University Spadina,September,5-9AM
43728,05:44,Friday,GREENWOOD STATION,EUTL,10,14,E,BD,5256,Trainline System,43.4057,-79.1949,Bloor Danforth,September,5-9AM
43728,06:37,Friday,WILSON STATION,TUO,4,7,S,YU,5381,Transportation Department - Other,43°44?03,-79.27,Yonge University Spadina,September,5-9AM
43728,08:12,Friday,SUMMERHILL STATION,EUSC,3,5,S,YU,5886,Speed Control Equipment  ,43.4056,-79.2327,Yonge University Spadina,September,5-9AM
43728,08:35,Friday,WOODBINE STATION,EUSC,3,5,E,BD,5189,Speed Control Equipment  ,43.4111,-79.1846,Bloor Danforth,September,5-9AM
43728,08:57,Friday,ST GEORGE BD STATION,TUS,5,7,E,BD,5368,Crew Unable to Maintain Schedule,43.6683,-79.3999,Bloor Danforth,September,5-9AM
43728,10:15,Friday,LAWRENCE EAST STATION,ERDO,5,10,N,SRT,3019,Door Problems - Faulty Equipment,43.4501,-79.1613,Scarborough Rail Transit,September,9AM-12PM
43728,10:23,Friday,ELLESMERE STATION,ERCD,5,10,N,SRT,3019,Consequential Delay (2nd Delay Same Fault),43.4601,-79.1635,Scarborough Rail Transit,September,9AM-12PM
43728,10:36,Friday,VAUGHAN MC STATION,PUSSW,44,47,S,YU,5145,Track Switch Failure - Signal Related Problem,43.4739,-79.3139,Yonge University Spadina,September,9AM-12PM
43728,11:45,Friday,QUEEN STATION,MUIR,8,12,N,YU,5486,Injured or ill Customer (On Train) - Medical Aid Refused,43.3909,-79.2245,Yonge University Spadina,September,9AM-12PM
43728,12:23,Friday,DONLANDS STATION,EUDO,3,6,E,BD,5191,Door Problems - Faulty Equipment,43.681111,-79.337778,Bloor Danforth,September,12-3PM
43728,12:39,Friday,LAWRENCE STATION,EUDO,3,6,S,YU,5481,Door Problems - Faulty Equipment,43.433,-79.248,Yonge University Spadina,September,12-3PM
43728,17:35,Friday,COLLEGE STATION,SUDP,20,23,S,YU,5771,Disorderly Patron,43.3941,-79.2259,Yonge University Spadina,September,3-6PM
43728,19:06,Friday,YONGE BLOOR YUS STATION,MUI,20,23,N,YU,5906,Injured or ill Customer (On Train) - Transported,43.4016,-79.2309,Yonge University Spadina,September,6-9PM
43728,19:12,Friday,KIPLING STATION,MUI,3,6,E,BD,0,Injured or ill Customer (On Train) - Transported,43.3814,-79.321,Bloor Danforth,September,6-9PM
43728,21:35,Friday,BAY STATION,SUUT,8,12,W,BD,5083,Unauthorized at Track Level,43.4013,-79.2324,Bloor Danforth,September,9PM-1:30AM
43728,22:40,Friday,FINCH STATION,MUTO,5,10,N,YU,5806,Misc. Transportation Other - Employee Non-Chargeable,43.7814,-79.415,Yonge University Spadina,September,9PM-1:30AM
43729,00:15,Saturday,VAUGHAN MC STATION,MUI,5,10,S,YU,5125,Injured or ill Customer (On Train) - Transported,43.4739,-79.3139,Yonge University Spadina,September,9PM-1:30AM
43729,00:16,Saturday,YONGE BLOOR YUS STATION,SUUT,18,23,N,YU,5496,Unauthorized at Track Level,43.4016,-79.2309,Yonge University Spadina,September,9PM-1:30AM
43729,01:37,Saturday,BAYVIEW STATION,TUMVS,6,12,W,SHP,6156,Operator Violated Signal,43.4601,-79.2312,Sheppard,September,9PM-1:30AM
43729,07:58,Saturday,WELLESLEY STATION,MUPAA,3,8,N,YU,5646,Passenger Assistance Alarm Activated - No Trouble Found,43.3955,-79.2302,Yonge University Spadina,September,5-9AM
43729,08:07,Saturday,YONGE BLOOR BD STATION,SUEAS,7,12,W,BD,5285,Emergency Alarm Station Activation,43.6706,-79.3865,Bloor Danforth,September,5-9AM
43729,10:51,Saturday,KENNEDY SRT STATION,MRUIR,6,12,E,SRT,3011,Injured or ill Customer (On Train) - Medical Aid Refused,43.7325,-79.2636,Scarborough Rail Transit,September,9AM-12PM
43729,11:04,Saturday,WILSON STATION,EUDO,4,8,S,YU,5501,Door Problems - Faulty Equipment,43°44?03,-79.27,Yonge University Spadina,September,9AM-12PM
43729,11:13,Saturday,BROADVIEW STATION,MUDD,9,13,W,BD,5030,Door Problems - Debris Related,43.4037,-79.213,Bloor Danforth,September,9AM-12PM
43729,11:13,Saturday,LAWRENCE WEST STATION,MUATC,4,8,S,YU,5501,ATC Project,?43.4257,-79.2639,Yonge University Spadina,September,9AM-12PM
43729,11:21,Saturday,YORKDALE STATION,MUATC,6,10,S,YU,5896,ATC Project,43.7249,79.4488,Yonge University Spadina,September,9AM-12PM
43729,14:11,Saturday,VAUGHAN MC STATION,MUSAN,3,6,S,YU,5836,Unsanitary Vehicle,43.4739,-79.3139,Yonge University Spadina,September,12-3PM
43729,14:16,Saturday,BAY STATION,SUROB,3,7,E,BD,5036,Robbery,43.4013,-79.2324,Bloor Danforth,September,12-3PM
43729,15:10,Saturday,EGLINTON WEST STATION,MUIR,8,11,N,YU,5866,Injured or ill Customer (On Train) - Medical Aid Refused,43.4157,-79.2609,Yonge University Spadina,September,3-6PM
43729,18:01,Saturday,KING STATION,SUUT,3,6,S,YU,5521,Unauthorized at Track Level,43.3857,-79.224,Yonge University Spadina,September,6-9PM
43729,18:06,Saturday,CASTLE FRANK STATION,MUPAA,3,7,W,BD,5087,Passenger Assistance Alarm Activated - No Trouble Found,43.4025,-79.2208,Bloor Danforth,September,6-9PM
43729,18:19,Saturday,ST GEORGE YUS STATION,SUAP,3,6,N,YU,6121,Assault / Patron Involved,43.4005,-79.2359,Yonge University Spadina,September,6-9PM
43729,18:59,Saturday,DUNDAS STATION,TUO,3,6,S,YU,5641,Transportation Department - Other,43.6563,-79.3805,Yonge University Spadina,September,6-9PM
43729,20:05,Saturday,LAWRENCE STATION,MUSC,5,10,N,YU,5951,Miscellaneous Speed Control,43.433,-79.248,Yonge University Spadina,September,6-9PM
43729,22:27,Saturday,COXWELL STATION,TUNIP,6,12,E,BD,5124,Operator Not In Position,43.4103,-79.1923,Bloor Danforth,September,9PM-1:30AM
43729,23:54,Saturday,DUNDAS STATION,MUPAA,10,15,N,YU,5851,Passenger Assistance Alarm Activated - No Trouble Found,43.6563,-79.3805,Yonge University Spadina,September,9PM-1:30AM
43730,00:04,Sunday,FINCH STATION,MUIR,5,10,S,YU,6096,Injured or ill Customer (On Train) - Medical Aid Refused,43.7814,-79.415,Yonge University Spadina,September,9PM-1:30AM
43730,01:26,Sunday,YONGE BLOOR BD STATION,SUDP,5,9,W,BD,5102,Disorderly Patron,43.6706,-79.3865,Bloor Danforth,September,9PM-1:30AM
43730,08:08,Sunday,EGLINTON STATION,TUNIP,3,0,N,YU,5751,Operator Not In Position,43.4221,-79.2354,Yonge University Spadina,September,5-9AM
43730,09:37,Sunday,DOWNSVIEW PARK STATION,PUSRA,5,10,S,YU,5601,Subway Radio System Fault ,43.4052,-79.2016,Yonge University Spadina,September,9AM-12PM
43730,11:40,Sunday,ST CLAIR WEST STATION,EUNT,3,8,S,YU,5686,Equipment - No Trouble Found,43.4116,-79.2335,Yonge University Spadina,September,9AM-12PM
43730,11:46,Sunday,MCCOWAN STATION,TRNIP,6,13,S,SRT,3006,Operator Not In Position,43.4629,-79.1506,Scarborough Rail Transit,September,9AM-12PM
43730,11:57,Sunday,FINCH STATION,MUTO,3,8,S,YU,5816,Misc. Transportation Other - Employee Non-Chargeable,43.7814,-79.415,Yonge University Spadina,September,9AM-12PM
43730,13:04,Sunday,CASTLE FRANK STATION,SUO,20,24,W,BD,5128,Passenger Other,43.4025,-79.2208,Bloor Danforth,September,12-3PM
43730,13:18,Sunday,KEELE STATION,MUSAN,4,8,W,BD,5180,Unsanitary Vehicle,43.392,-79.2735,Bloor Danforth,September,12-3PM
43730,14:26,Sunday,LAWRENCE STATION,EUSC,4,8,N,YU,5881,Speed Control Equipment  ,43.433,-79.248,Yonge University Spadina,September,12-3PM
43730,15:38,Sunday,MAIN STREET STATION,MUSAN,4,8,W,BD,5174,Unsanitary Vehicle,43.41205,-79.1806,Bloor Danforth,September,3-6PM
43730,16:34,Sunday,FINCH STATION,MUTO,4,8,S,YU,5831,Misc. Transportation Other - Employee Non-Chargeable,43.7814,-79.415,Yonge University Spadina,September,3-6PM
43730,20:08,Sunday,BAY STATION,MUIR,10,14,W,BD,5128,Injured or ill Customer (On Train) - Medical Aid Refused,43.4013,-79.2324,Bloor Danforth,September,6-9PM
43730,20:37,Sunday,ST PATRICK STATION,SUDP,4,9,N,YU,5386,Disorderly Patron,43.3917,-79.2318,Yonge University Spadina,September,6-9PM
43731,02:34,Monday,SHEPPARD-YONGE SHP STATION,TUMVS,4,5,W,SHP,6186,Operator Violated Signal,43.7614°,-79.4105,Sheppard,September,9PM-1:30AM
43731,05:52,Monday,KIPLING STATION,SUG,6,12,E,BD,5054,Graffiti / Scratchiti,43.3814,-79.321,Bloor Danforth,September,5-9AM
43731,06:03,Monday,WILSON STATION,EUBO,5,8,S,YU,5381,Body,43°44?03,-79.27,Yonge University Spadina,September,5-9AM
43731,06:42,Monday,MCCOWAN STATION,ERO,7,12,S,SRT,3009,RC&S Other,43.4629,-79.1506,Scarborough Rail Transit,September,5-9AM
43731,09:52,Monday,BAY STATION,EUNT,3,6,E,BD,5003,Equipment - No Trouble Found,43.4013,-79.2324,Bloor Danforth,September,9AM-12PM
43731,09:58,Monday,WELLESLEY STATION,MUIR,6,8,S,YU,5766,Injured or ill Customer (On Train) - Medical Aid Refused,43.3955,-79.2302,Yonge University Spadina,September,9AM-12PM
43731,10:42,Monday,WILSON STATION,EUYRD,3,6,S,YU,5581,Yard/Carhouse Related Problems,43°44?03,-79.27,Yonge University Spadina,September,9AM-12PM
43731,11:08,Monday,YORK MILLS STATION,TUMVS,3,6,S,YU,5521,Operator Violated Signal,43.7449,-79.4067,Yonge University Spadina,September,9AM-12PM
43731,11:54,Monday,CHRISTIE STATION,SUDP,4,7,W,BD,5228,Disorderly Patron,43.3951,-79.2506,Bloor Danforth,September,9AM-12PM
43731,12:53,Monday,KENNEDY BD STATION,MUTO,3,6,E,BD,5368,Misc. Transportation Other - Employee Non-Chargeable,43.4357,-79.1549,Bloor Danforth,September,12-3PM
43731,13:37,Monday,EGLINTON STATION,MUTO,3,6,S,YU,6096,Misc. Transportation Other - Employee Non-Chargeable,43.4221,-79.2354,Yonge University Spadina,September,12-3PM
43731,13:47,Monday,KEELE STATION,SUEAS,11,14,W,BD,5228,Emergency Alarm Station Activation,43.392,-79.2735,Bloor Danforth,September,12-3PM
43731,14:02,Monday,OSSINGTON STATION,TUMVS,3,6,E,BD,5138,Operator Violated Signal,43.3944,-79.2536,Bloor Danforth,September,12-3PM
43731,15:02,Monday,BROADVIEW STATION,TUMVS,5,8,E,BD,5022,Operator Violated Signal,43.4037,-79.213,Bloor Danforth,September,3-6PM
43731,16:23,Monday,KIPLING STATION,MUTO,5,7,E,BD,5234,Misc. Transportation Other - Employee Non-Chargeable,43.3814,-79.321,Bloor Danforth,September,3-6PM
43731,16:48,Monday,EGLINTON WEST STATION,EUDO,4,7,N,YU,6036,Door Problems - Faulty Equipment,43.4157,-79.2609,Yonge University Spadina,September,3-6PM
43731,16:53,Monday,ST ANDREW STATION,TUMVS,6,8,N,YU,6121,Operator Violated Signal,43.6477,-79.3848,Yonge University Spadina,September,3-6PM
43731,16:58,Monday,DONLANDS STATION,EUNT,3,5,E,BD,5217,Equipment - No Trouble Found,43.681111,-79.337778,Bloor Danforth,September,3-6PM
43731,19:09,Monday,KEELE STATION,MUDD,5,8,E,BD,5085,Door Problems - Debris Related,43.392,-79.2735,Bloor Danforth,September,6-9PM
43731,19:45,Monday,BROADVIEW STATION,TUMVS,7,10,E,BD,5245,Operator Violated Signal,43.4037,-79.213,Bloor Danforth,September,6-9PM
43731,21:06,Monday,PIONEER VILLAGE STATIO,MUI,18,21,N,YU,6136,Injured or ill Customer (On Train) - Transported,43.4637,-79.3034,Yonge University Spadina,September,9PM-1:30AM
43731,22:52,Monday,COXWELL STATION,TUNIP,3,7,W,BD,5274,Operator Not In Position,43.4103,-79.1923,Bloor Danforth,September,9PM-1:30AM
43731,23:43,Monday,FINCH STATION,SUUT,6,11,S,YU,5656,Unauthorized at Track Level,43.7814,-79.415,Yonge University Spadina,September,9PM-1:30AM
43732,00:16,Tuesday,YONGE BLOOR YUS STATION,PUTWZ,5,10,S,YU,5816,Work Zone Problems - Track,43.4016,-79.2309,Yonge University Spadina,September,9PM-1:30AM
43732,00:27,Tuesday,VICTORIA PARK STATION,SUUT,25,29,W,BD,5245,Unauthorized at Track Level,43.4142,-79.1719,Bloor Danforth,September,9PM-1:30AM
43732,00:52,Tuesday,MAIN STREET STATION,SUDP,5,9,E,BD,5312,Disorderly Patron,43.41205,-79.1806,Bloor Danforth,September,9PM-1:30AM
43732,05:59,Tuesday,YONGE BLOOR YUS STATION,PUTO,4,0,N,YU,5941,T&S Other,43.4016,-79.2309,Yonge University Spadina,September,5-9AM
43732,06:33,Tuesday,GREENWOOD STATION,EUTL,3,5,E,BD,5005,Trainline System,43.4057,-79.1949,Bloor Danforth,September,5-9AM
43732,06:48,Tuesday,DONLANDS STATION,MUO,3,5,W,BD,5066,Miscellaneous Other,43.681111,-79.337778,Bloor Danforth,September,5-9AM
43732,06:56,Tuesday,DONLANDS STATION,MUO,3,5,W,BD,5044,Miscellaneous Other,43.681111,-79.337778,Bloor Danforth,September,5-9AM
43732,07:42,Tuesday,ROSEDALE STATION,MUI,4,6,S,YU,6096,Injured or ill Customer (On Train) - Transported,43.4037,-79.232,Yonge University Spadina,September,5-9AM
43732,08:57,Tuesday,OSSINGTON STATION,TUMVS,3,5,E,BD,5085,Operator Violated Signal,43.3944,-79.2536,Bloor Danforth,September,5-9AM
43732,12:04,Tuesday,OSSINGTON STATION,MUI,24,27,W,BD,5035,Injured or ill Customer (On Train) - Transported,43.3944,-79.2536,Bloor Danforth,September,12-3PM
43732,13:45,Tuesday,FINCH STATION,EUBO,3,6,S,YU,6116,Body,43.7814,-79.415,Yonge University Spadina,September,12-3PM
43732,14:35,Tuesday,ROYAL YORK STATION,MUO,5,8,E,BD,5065,Miscellaneous Other,43.3853,-79.3041,Bloor Danforth,September,12-3PM
43732,14:45,Tuesday,DONLANDS STATION,PUSNT,3,5,W,BD,5140,Signal Problem - No Trouble,43.681111,-79.337778,Bloor Danforth,September,12-3PM
43732,15:06,Tuesday,GREENWOOD STATION,PUSTC,3,5,E,BD,5213,Signals - Track Circuit Problems,43.4057,-79.1949,Bloor Danforth,September,3-6PM
43732,16:09,Tuesday,WELLESLEY STATION,MUIR,5,7,N,YU,5531,Injured or ill Customer (On Train) - Medical Aid Refused,43.3955,-79.2302,Yonge University Spadina,September,3-6PM
43732,17:25,Tuesday,BAY STATION,MUIR,3,5,W,BD,5179,Injured or ill Customer (On Train) - Medical Aid Refused,43.4013,-79.2324,Bloor Danforth,September,3-6PM
43732,19:30,Tuesday,MAIN STREET STATION,PUEME,3,6,W,BD,5066,#N/A,43.41205,-79.1806,Bloor Danforth,September,6-9PM
43732,20:25,Tuesday,ST CLAIR STATION,MUIR,12,15,N,YU,5566,Injured or ill Customer (On Train) - Medical Aid Refused,43.4116,-79.2335,Yonge University Spadina,September,6-9PM
43732,20:43,Tuesday,YORKDALE STATION,MUATC,4,7,N,YU,5546,ATC Project,43.7249,79.4488,Yonge University Spadina,September,6-9PM
43732,21:05,Tuesday,YONGE BLOOR BD STATION,MUSAN,6,9,W,BD,5227,Unsanitary Vehicle,43.6706,-79.3865,Bloor Danforth,September,9PM-1:30AM
43732,22:08,Tuesday,COXWELL STATION,TUNIP,3,7,W,BD,5169,Operator Not In Position,43.4103,-79.1923,Bloor Danforth,September,9PM-1:30AM
43732,23:37,Tuesday,ST ANDREW STATION,TUNIP,8,13,N,YU,6096,Operator Not In Position,43.6477,-79.3848,Yonge University Spadina,September,9PM-1:30AM
43733,00:06,Wednesday,YONGE BLOOR YUS STATION,PUTWZ,7,12,,YU,0,Work Zone Problems - Track,43.4016,-79.2309,Yonge University Spadina,September,9PM-1:30AM
43733,00:29,Wednesday,FINCH STATION,MUSAN,5,10,,YU,6121,Unsanitary Vehicle,43.7814,-79.415,Yonge University Spadina,September,9PM-1:30AM
43733,05:40,Wednesday,GREENWOOD STATION,MUSC,6,10,E,BD,5112,Miscellaneous Speed Control,43.4057,-79.1949,Bloor Danforth,September,5-9AM
43733,05:53,Wednesday,VAUGHAN MC STATION,EUDO,4,8,N,YU,5401,Door Problems - Faulty Equipment,43.4739,-79.3139,Yonge University Spadina,September,5-9AM
43733,05:57,Wednesday,WOODBINE STATION,SUG,4,8,W,BD,5338,Graffiti / Scratchiti,43.4111,-79.1846,Bloor Danforth,September,5-9AM
43733,06:15,Wednesday,KING STATION,MUPLB,19,21,N,YU,6106,Fire/Smoke Plan B - Source TTC,43.3857,-79.224,Yonge University Spadina,September,5-9AM
43733,06:47,Wednesday,KIPLING STATION,MUSC,5,7,E,BD,5112,Miscellaneous Speed Control,43.3814,-79.321,Bloor Danforth,September,5-9AM
43733,06:53,Wednesday,ST GEORGE YUS STATION,MUATC,3,5,S,YU,5836,ATC Project,43.4005,-79.2359,Yonge University Spadina,September,5-9AM
43733,08:19,Wednesday,ST CLAIR WEST STATION,MUATC,3,5,S,YU,5981,ATC Project,43.4116,-79.2335,Yonge University Spadina,September,5-9AM
43733,08:32,Wednesday,EGLINTON STATION,MUPAA,3,5,S,YU,6096,Passenger Assistance Alarm Activated - No Trouble Found,43.4221,-79.2354,Yonge University Spadina,September,5-9AM
43733,10:14,Wednesday,WELLESLEY STATION,MUPAA,3,5,N,YU,5676,Passenger Assistance Alarm Activated - No Trouble Found,43.3955,-79.2302,Yonge University Spadina,September,9AM-12PM
43733,12:44,Wednesday,FINCH STATION,SUDP,5,8,S,YU,5716,Disorderly Patron,43.7814,-79.415,Yonge University Spadina,September,12-3PM
